representation_model,topic,words,weighted_words
default,53,"infiniti, infinity, market, johan, brand, future, asking, infiniti brand, new infiniti, ipl","[[""infiniti"", 0.11860396051066907], [""infinity"", 0.08059254334238074], [""market"", 0.032217385075902036], [""johan"", 0.03215170755134918], [""brand"", 0.0320324203663408], [""future"", 0.027961411648011705], [""asking"", 0.025904746074336665], [""infiniti brand"", 0.023531402911849356], [""new infiniti"", 0.019008735618881212], [""ipl"", 0.017516609609581645]]"
default,54,"seconds, kilometers, hour, fast, broken, base model, 60, 100, hour speed, 100 hour","[[""seconds"", 0.11056934438226625], [""kilometers"", 0.058920109840628614], [""hour"", 0.0554008142441992], [""fast"", 0.04319925337774426], [""broken"", 0.04261890547382545], [""base model"", 0.041985718235572664], [""60"", 0.04066305671989998], [""100"", 0.03997464156672597], [""hour speed"", 0.03825861052864354], [""100 hour"", 0.036733157447365605]]"
default,55,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, brakes, battery, stop","[[""pedal"", 0.11448315207608245], [""braking"", 0.052680950072205183], [""brake"", 0.05255158458404268], [""accelerator"", 0.046218943246591336], [""regenerative"", 0.04573220693481283], [""regenerative braking"", 0.04357996383289574], [""energy"", 0.032946047271799284], [""brakes"", 0.030573125244419252], [""battery"", 0.030358456105121123], [""stop"", 0.028463566259954266]]"
default,56,"tron, audi, quattro, audi tron, electric, q8 tron, q8, cooling, suv, electric vehicle","[[""tron"", 0.12277616771970755], [""audi"", 0.0999761250028301], [""quattro"", 0.05555432431392877], [""audi tron"", 0.04690451182898643], [""electric"", 0.04484750676625295], [""q8 tron"", 0.034881781849238847], [""q8"", 0.030863513507738204], [""cooling"", 0.019784846962387814], [""suv"", 0.01905725956386053], [""electric vehicle"", 0.018192897753100293]]"
default,57,"stance, car, gives car, rear, shape, beautiful, gives, design, coupe, proportions","[[""stance"", 0.03453870433824655], [""car"", 0.030120926774533846], [""gives car"", 0.027860620551737294], [""rear"", 0.027565769436490577], [""shape"", 0.021962647956090316], [""beautiful"", 0.021917976766068815], [""gives"", 0.02107771843803707], [""design"", 0.01665928514115988], [""coupe"", 0.0158502770502647], [""proportions"", 0.015596878843863364]]"
default,58,"buick, brand, sportback, china, duncan, sell, brands, market, sales, lineup","[[""buick"", 0.19200645690365398], [""brand"", 0.047141004665833264], [""sportback"", 0.037252810360321686], [""china"", 0.03607004793129952], [""duncan"", 0.028612793847803252], [""sell"", 0.028019829878681363], [""brands"", 0.026757598351588637], [""market"", 0.026455197346469193], [""sales"", 0.026125771511825043], [""lineup"", 0.024678070622763015]]"
default,59,"cover, console, storage, cup, center, center console, cup holder, holder, compartment, told","[[""cover"", 0.07841081045178573], [""console"", 0.05109188608084286], [""storage"", 0.04381428880726208], [""cup"", 0.04380033655636549], [""center"", 0.043023226284111774], [""center console"", 0.035953787533308634], [""cup holder"", 0.035550330026411954], [""holder"", 0.034600877373290324], [""compartment"", 0.03276094834327563], [""told"", 0.03244919239989474]]"
default,60,"vancouver, co2, bc, city, climate, canada, bc hydro, hydro, city vancouver, mitsubishi","[[""vancouver"", 0.06789341027302635], [""co2"", 0.04852661912525709], [""bc"", 0.04835436894338788], [""city"", 0.046379747240617095], [""climate"", 0.03960049975021608], [""canada"", 0.03875482008895365], [""bc hydro"", 0.03335197295302947], [""hydro"", 0.03255546361754139], [""city vancouver"", 0.03255546361754139], [""mitsubishi"", 0.030947529971139316]]"
default,61,"kix, toyota, tax, federal, federal tax, msrp, 999, price, american, nissan","[[""kix"", 0.07030565851369225], [""toyota"", 0.06252112962544394], [""tax"", 0.031783847812352134], [""federal"", 0.029465378731570395], [""federal tax"", 0.02837465671086766], [""msrp"", 0.025256038912774625], [""999"", 0.024224064565884558], [""price"", 0.02383463310587914], [""american"", 0.021146411627389984], [""nissan"", 0.019403107373110053]]"
default,62,"cargo, trunk, space, cubic, cubic feet, seats, storage, luggage, feet, rear","[[""cargo"", 0.050927580918410646], [""trunk"", 0.0480789273624741], [""space"", 0.044230244872074824], [""cubic"", 0.04346618762402487], [""cubic feet"", 0.04346618762402487], [""seats"", 0.038831997610593756], [""storage"", 0.03687747331494954], [""luggage"", 0.034636933814675516], [""feet"", 0.03300751071889181], [""rear"", 0.026728336881516646]]"
