representation_model,topic,words,weighted_words
keybert,58,"buick, buicks, regal, brand, brands, camaro, sales, sportback, industry, customers","[[""buick"", 0.7226338386535645], [""buicks"", 0.6904730200767517], [""regal"", 0.5462143421173096], [""brand"", 0.3931475579738617], [""brands"", 0.37734532356262207], [""camaro"", 0.3223814368247986], [""sales"", 0.22251874208450317], [""sportback"", 0.20767849683761597], [""industry"", 0.20576758682727814], [""customers"", 0.18862834572792053]]"
keybert,59,"display, where, located, see, away, space, horizon","[[""display"", 0.33745303750038147], [""where"", 0.23971222341060638], [""located"", 0.2270696610212326], [""see"", 0.22180545330047607], [""away"", 0.21849872171878815], [""space"", 0.20729926228523254], [""horizon"", 0.20143422484397888]]"
keybert,60,"vancouver, electric, infrastructure, vehicles, transportation, emissions, cars, canada, province, city","[[""vancouver"", 0.47423404455184937], [""electric"", 0.3939855098724365], [""infrastructure"", 0.37960144877433777], [""vehicles"", 0.3647383153438568], [""transportation"", 0.3598669171333313], [""emissions"", 0.356045663356781], [""cars"", 0.3539838194847107], [""canada"", 0.3222026824951172], [""province"", 0.3099674582481384], [""city"", 0.28163862228393555]]"
keybert,61,"toyota, nissan, vehicle, car, cars, sedans, kix, engineering, design, exciting","[[""toyota"", 0.5943840742111206], [""nissan"", 0.5010769367218018], [""vehicle"", 0.40308889746665955], [""car"", 0.38244011998176575], [""cars"", 0.3437873423099518], [""sedans"", 0.33780086040496826], [""kix"", 0.3329920470714569], [""engineering"", 0.25378504395484924], [""design"", 0.23745666444301605], [""exciting"", 0.21628931164741516]]"
keybert,62,"trunk, cargo, seats, compartment, cabin, capacity, seat, hatchback, luggage, storage","[[""trunk"", 0.508934736251831], [""cargo"", 0.5002443790435791], [""seats"", 0.473373681306839], [""compartment"", 0.4037591814994812], [""cabin"", 0.3922443985939026], [""capacity"", 0.37200185656547546], [""seat"", 0.36408567428588867], [""hatchback"", 0.35561221837997437], [""luggage"", 0.35539618134498596], [""storage"", 0.323478102684021]]"
keybert,63,"hyundai, keyless, android, key, smartphone, button, car, remote, unlock, lock","[[""hyundai"", 0.5019634962081909], [""keyless"", 0.44347482919692993], [""android"", 0.33544349670410156], [""key"", 0.33134087920188904], [""smartphone"", 0.32041674852371216], [""button"", 0.3112521171569824], [""car"", 0.28931498527526855], [""remote"", 0.28636059165000916], [""unlock"", 0.2856944799423218], [""lock"", 0.2825627624988556]]"
keybert,64,"modes, mode, gearbox, drive, driving, gears, gear, settings, sportage, comfort","[[""modes"", 0.4473603069782257], [""mode"", 0.4352801442146301], [""gearbox"", 0.4119403660297394], [""drive"", 0.37613797187805176], [""driving"", 0.37387731671333313], [""gears"", 0.35511866211891174], [""gear"", 0.34945330023765564], [""settings"", 0.3313499689102173], [""sportage"", 0.3313125669956207], [""comfort"", 0.305061936378479]]"
keybert,65,"charging, i3, charge, bmw, charged, outlet, level, i5, battery, plug","[[""charging"", 0.4605259597301483], [""i3"", 0.4399206042289734], [""charge"", 0.3907472491264343], [""bmw"", 0.3489297330379486], [""charged"", 0.3087501525878906], [""outlet"", 0.21789011359214783], [""level"", 0.2142685353755951], [""i5"", 0.20534531772136688], [""battery"", 0.1967686414718628], [""plug"", 0.17334379255771637]]"
keybert,66,"q50, q30, q60, infiniti, sedan, luxurious, luxury, brand, cars, engine","[[""q50"", 0.6635036468505859], [""q30"", 0.525022566318512], [""q60"", 0.5120679140090942], [""infiniti"", 0.5025879144668579], [""sedan"", 0.35493773221969604], [""luxurious"", 0.2701319456100464], [""luxury"", 0.24683108925819397], [""brand"", 0.24643105268478394], [""cars"", 0.23772409558296204], [""engine"", 0.2319793999195099]]"
keybert,67,"bmw, smartphone, i5, interface, features, car, modes, manual, driver, digital","[[""bmw"", 0.5731002688407898], [""smartphone"", 0.33893468976020813], [""i5"", 0.32760724425315857], [""interface"", 0.2978920638561249], [""features"", 0.2750740349292755], [""car"", 0.26447659730911255], [""modes"", 0.2611376643180847], [""manual"", 0.25192081928253174], [""driver"", 0.23211629688739777], [""digital"", 0.22918975353240967]]"
keybert,68,"ford, vehicle, car, vision, future, new, customers, family, smart","[[""ford"", 0.49116116762161255], [""vehicle"", 0.3323654234409332], [""car"", 0.3279871940612793], [""vision"", 0.2824169993400574], [""future"", 0.2716742753982544], [""new"", 0.22673898935317993], [""customers"", 0.21094340085983276], [""family"", 0.2057538777589798], [""smart"", 0.20363761484622955]]"
keybert,69,"ferrari, supercars, racing, supercar, racetrack, car, acura, engine, driving, drove","[[""ferrari"", 0.6756390333175659], [""supercars"", 0.6010966300964355], [""racing"", 0.5071305632591248], [""supercar"", 0.4974551498889923], [""racetrack"", 0.4290628135204315], [""car"", 0.3976878225803375], [""acura"", 0.38255056738853455], [""engine"", 0.37659066915512085], [""driving"", 0.3463747501373291], [""drove"", 0.33717381954193115]]"
