stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage1,5,5,0.0,cosine,42,250,,eom,0.0,euclidean,ok,完成,3,0.2003412356321839,2231,251,489,8165,0.7332076149425287,0.7996587643678161,0.3090257384236363,0.384003591954023
stage1,5,5,0.0,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,5,0.08063936781609195,898,251,760,8557,0.7684087643678161,0.8712284482758621,0.4081770670498561,0.4110398706896551
stage1,5,5,0.0,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,5,0.08521910919540229,949,251,748,8554,0.7681393678160919,0.869073275862069,0.4005005337780915,0.410177801724138
stage1,5,5,0.0,cosine,42,300,,eom,0.0,euclidean,ok,完成,2,0.19926364942528735,2219,420,8497,8497,0.7630208333333334,0.8007363505747126,0.2739523659786163,0.36716738505747126
stage1,5,5,0.0,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,3,0.10317887931034483,1149,760,670,8557,0.7684087643678161,0.8968211206896551,0.4639222287983739,0.3831594827586207
stage1,5,5,0.0,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,3,0.10452586206896551,1164,748,670,8554,0.7681393678160919,0.8954741379310345,0.461748709329159,0.3831056034482758
stage1,5,5,0.05,cosine,42,50,,eom,0.0,euclidean,ok,完成,40,0.4124461206896552,4593,252,192,869,0.07803520114942529,0.15014367816091953,0.9325591125663903,0.8228268678160919
stage1,5,5,0.05,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,60,0.304058908045977,3386,88,192,495,0.044450431034482756,0.10353807471264367,0.9554467355047195,0.8747395833333333
stage1,5,5,0.05,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,42,0.35533405172413796,3957,88,192,766,0.06878591954022989,0.17429956896551724,0.9183816402427604,0.8379040948275862
stage1,5,5,0.05,cosine,42,75,,eom,0.0,euclidean,ok,完成,23,0.46228448275862066,5148,192,252,813,0.07300646551724138,0.1869612068965517,0.9337276508253393,0.7860204741379311
stage1,5,5,0.05,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,35,0.31214080459770116,3476,88,192,983,0.08827227011494253,0.17223419540229884,0.9441651062639416,0.8454292385057471
stage1,5,5,0.05,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,14,0.09123563218390805,1016,88,192,7623,0.6845366379310345,0.7464080459770115,0.44392082596286225,0.529986709770115
stage1,5,5,0.05,cosine,42,100,,eom,0.0,euclidean,ok,完成,20,0.44297772988505746,4933,192,198,1052,0.09446839080459771,0.22458692528735633,0.9136823049416902,0.7538487787356322
stage1,5,5,0.05,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,28,0.30962643678160917,3448,192,252,983,0.08827227011494253,0.19001436781609196,0.9475652621936959,0.8426275143678161
stage1,5,5,0.05,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,13,0.09913793103448276,1104,192,252,7623,0.6845366379310345,0.7464080459770115,0.44112107538279527,0.5196160201149426
stage1,5,5,0.05,cosine,42,125,,eom,0.0,euclidean,ok,完成,10,0.2349137931034483,2616,192,252,6428,0.5772270114942529,0.6531968390804598,0.463381307315172,0.5057183908045977
stage1,5,5,0.05,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,11,0.03259698275862069,363,192,252,8561,0.7687679597701149,0.836566091954023,0.4028396591666856,0.48027729885057474
